Genus,Species,Accession/Planting,Inventory Date,Status,Inventory Note,Measurement Date,Height,Height Unit,DBH,DBH Unit,Measurement Note,Location Details/Directions to Site,Inventory Latitude,Inventory Longitude
Carnegiea,gigantea,1976-0379-01-25,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,11.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4593407,-111.9444758
Carnegiea,gigantea,1976-0379-01-26,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,15.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4594469,-111.9449124
Carnegiea,gigantea,1976-0379-01-27,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,13.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4593757,-111.9448465
Carnegiea,gigantea,1976-0379-01-3,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,21.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4592717,-111.9441741
Carnegiea,gigantea,1976-0379-01-4,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,19.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4596703,-111.9444708
Carnegiea,gigantea,1976-0379-01-5,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,10.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4599328,-111.9443291
Carnegiea,gigantea,1976-0379-01-6,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,17.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4597485,-111.9444001
Carnegiea,gigantea,1976-0379-01-7,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,13.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4601066,-111.9441693
Carnegiea,gigantea,1976-0379-01-8,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,13.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.4597624,-111.944443
Carnegiea,gigantea,1976-0379-01-9,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,18.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.","CAP borrow pit, in the vicinity of the given coordinates.",33.459658,-111.9443793
Carnegiea,gigantea,1977-0885-01-1,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,13.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594487,-111.943859
Carnegiea,gigantea,1977-0886-01-1,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,13.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459494,-111.9438244
Carnegiea,gigantea,1977-1445-01-1,2/26/20 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:34,11.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4619002,-111.9455623
Carnegiea,gigantea,1977-1446-01-1,2/26/20 13:56,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:56,14.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593532,-111.9436934
Carnegiea,gigantea,1977-1448-01-1,2/26/20 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:34,17.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.46192,-111.9454704
Carnegiea,gigantea,1978-0471-01-1,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,14.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459163,-111.943769
Carnegiea,gigantea,1978-0472-01-1,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,14.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592397,-111.943711
Carnegiea,gigantea,1978-0480-01-1,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,18.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592242,-111.9440336
Carnegiea,gigantea,1978-0499-01-1,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,7.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593364,-111.943657
Carnegiea,gigantea,1978-0500-01-2,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,12.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594276,-111.9437264
Carnegiea,gigantea,1978-0542-01-1,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,12.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461899,-111.9455266
Carnegiea,gigantea,1978-0542-01-10,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,18.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591266,-111.9440396
Carnegiea,gigantea,1978-0542-01-11,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,22.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591322,-111.9439863
Carnegiea,gigantea,1978-0542-01-13,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,18.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589598,-111.9438414
Carnegiea,gigantea,1978-0542-01-14,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,6.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592706,-111.9438898
Carnegiea,gigantea,1978-0542-01-15,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,26.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591898,-111.9438906
Carnegiea,gigantea,1978-0542-01-16,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,12.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589562,-111.9437549
Carnegiea,gigantea,1978-0542-01-17,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,15.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589297,-111.9437537
Carnegiea,gigantea,1978-0542-01-18,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,16.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592858,-111.9440998
Carnegiea,gigantea,1978-0542-01-3,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,21.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459442,-111.9441187
Carnegiea,gigantea,1978-0542-01-4,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,19.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595685,-111.9441706
Carnegiea,gigantea,1978-0542-01-5,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,19.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593563,-111.9440271
Carnegiea,gigantea,1978-0542-01-6,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,4.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592993,-111.9439075
Carnegiea,gigantea,1978-0542-01-7,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,21.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595189,-111.9440562
Carnegiea,gigantea,1978-0542-01-8,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,24.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458944,-111.9440095
Carnegiea,gigantea,1978-0542-01-9,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,18.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459179,-111.9441234
Carnegiea,gigantea,1978-0603-01-1,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,21.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603522,-111.9450246
Carnegiea,gigantea,1979-0358-01-1,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,8.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.460122,-111.942857
Carnegiea,gigantea,1979-0359-01-1,2/26/20 13:52,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:52,18.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4614994,-111.9451212
Carnegiea,gigantea,1980-0075-01-3,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,15,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.45952,-111.9443401
Carnegiea,gigantea,1980-0075-01-4,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,13.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596145,-111.9444084
Carnegiea,gigantea,1980-0075-01-5,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,10,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594383,-111.9440503
Carnegiea,gigantea,1980-0278-01-3,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,14,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596028,-111.9438383
Carnegiea,gigantea,1980-0279-01-3,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,16.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596052,-111.9443521
Carnegiea,gigantea,1980-0369-01-1,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,8.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592518,-111.9438847
Carnegiea,gigantea,1980-0369-01-3,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,16.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459293,-111.9438894
Carnegiea,gigantea,1981-0042-01-1,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,14,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595714,-111.9442933
Carnegiea,gigantea,1981-0042-01-10,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,16.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594741,-111.9436847
Carnegiea,gigantea,1981-0042-01-3,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,6.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595687,-111.9441015
Carnegiea,gigantea,1981-0042-01-4,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,14,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596703,-111.9442572
Carnegiea,gigantea,1981-0042-01-5,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,11.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595396,-111.9442546
Carnegiea,gigantea,1981-0042-01-6,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,6.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595666,-111.9441949
Carnegiea,gigantea,1982-0006-06-1,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,20.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589842,-111.9436435
Carnegiea,gigantea,1982-0006-06-10,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,14.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4598675,-111.943784
Carnegiea,gigantea,1982-0006-06-12,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,17.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4599603,-111.9436724
Carnegiea,gigantea,1982-0006-06-15,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,12,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589575,-111.9437092
Carnegiea,gigantea,1982-0006-06-16,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,13.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589455,-111.9437491
Carnegiea,gigantea,1982-0006-06-19,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,11.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590155,-111.9437753
Carnegiea,gigantea,1982-0006-06-20,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,15,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600461,-111.9438243
Carnegiea,gigantea,1982-0006-06-21,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,9.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600788,-111.9437435
Carnegiea,gigantea,1982-0006-06-22,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,7.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600791,-111.9437535
Carnegiea,gigantea,1982-0006-06-23,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589693,-111.9436898
Carnegiea,gigantea,1982-0006-06-24,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,14.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4627928,-111.947729
Carnegiea,gigantea,1982-0006-06-3,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,14.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591624,-111.9436427
Carnegiea,gigantea,1982-0006-06-4,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,10.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592904,-111.9435885
Carnegiea,gigantea,1982-0006-06-5,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,9.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593081,-111.9435726
Carnegiea,gigantea,1982-0006-06-6,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,15.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594242,-111.943484
Carnegiea,gigantea,1982-0006-06-7,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,16.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593734,-111.9434941
Carnegiea,gigantea,1982-0006-06-8,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4598268,-111.9437423
Carnegiea,gigantea,1982-0006-06-9,2/26/20 13:39,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:39,6.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4598246,-111.9437351
Carnegiea,gigantea,1982-0015-01-10,2/14/20 15:16,Alive,"Added planting February 2020, jbw.",3/10/15 0:00,19.8,feet,13.9,inches,4 arms. 0 buds.,,33.4625188,-111.9481169
Carnegiea,gigantea,1982-0015-01-11,2/14/20 0:00,Alive,"This plant was erroneously accessioned during the 2012 Saguaro Inventory as 2012-0315-01-30. Its number was changed back to 1985-0015-01-11 when its original tag was discovered in 2020, February 2020, vn.",3/10/15 0:00,6.3,feet,10.6,inches,"0 arms, 0 buds.",,,
Carnegiea,gigantea,1982-0015-01-12,2/26/20 13:56,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:56,17.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593913,-111.9436235
Carnegiea,gigantea,1982-0015-01-13,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,6.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593377,-111.9437059
Carnegiea,gigantea,1982-0015-01-2,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,11.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603422,-111.9445781
Carnegiea,gigantea,1982-0015-01-5,2/14/20 12:17,Alive,"Added planting February 2020, jbw.",3/10/15 0:00,6,feet,10.2,inches,0 arms. 0 buds.,,33.462615,-111.9479614
Carnegiea,gigantea,1982-0015-01-6,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,15.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594257,-111.9436801
Carnegiea,gigantea,1982-0015-01-8,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,16.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603445,-111.943775
Carnegiea,gigantea,1982-0015-01-9,2/26/20 13:55,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:55,9.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594267,-111.9438483
Carnegiea,gigantea,1982-0108-06-2,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,13.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4604256,-111.9447631
Carnegiea,gigantea,1982-0108-06-4,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,10.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603823,-111.9445763
Carnegiea,gigantea,1982-0108-06-5,2/26/20 13:54,Alive,"Wobbly. Saguaro Inventory 2020, VN, 2/26/20",2/26/20 13:54,6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603864,-111.9448437
Carnegiea,gigantea,1983-0683-01-1,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,10,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591316,-111.9437457
Carnegiea,gigantea,1983-0683-01-2,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,9.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595357,-111.9449754
Carnegiea,gigantea,1983-0683-01-3,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,15.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600033,-111.9432024
Carnegiea,gigantea,1983-0683-01-7,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,7.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4599863,-111.9432129
Carnegiea,gigantea,1985-0217-01-1,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4625886,-111.9475808
Carnegiea,gigantea,1985-0254-01-1,2/26/20 13:52,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:52,9.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600844,-111.9432072
Carnegiea,gigantea,1985-0254-01-10,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,17.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594029,-111.9424935
Carnegiea,gigantea,1985-0254-01-11,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,17,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596688,-111.9425762
Carnegiea,gigantea,1985-0254-01-12,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,18.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596704,-111.9422965
Carnegiea,gigantea,1985-0254-01-19,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,19.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597583,-111.942875
Carnegiea,gigantea,1985-0254-01-2,2/26/20 13:40,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:40,11.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4621,-111.9463864
Carnegiea,gigantea,1985-0254-01-21,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,16.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596188,-111.9429106
Carnegiea,gigantea,1985-0254-01-22,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,8.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596213,-111.9428823
Carnegiea,gigantea,1985-0254-01-23,2/26/20 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:44,9.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595714,-111.9428553
Carnegiea,gigantea,1985-0254-01-25,2/26/20 13:38,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:38,19.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594771,-111.9428977
Carnegiea,gigantea,1985-0254-01-27,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,15.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4597209,-111.9429006
Carnegiea,gigantea,1985-0254-01-28,2/26/20 13:51,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:51,27.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590786,-111.9424444
Carnegiea,gigantea,1985-0254-01-29,2/26/20 13:51,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:51,20.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589447,-111.9424227
Carnegiea,gigantea,1985-0254-01-3,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,11.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4601166,-111.9432656
Carnegiea,gigantea,1985-0254-01-30,2/26/20 13:51,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:51,22.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590166,-111.9424429
Carnegiea,gigantea,1985-0254-01-31,2/26/20 13:51,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:51,19.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589939,-111.9423702
Carnegiea,gigantea,1985-0254-01-4,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,10,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.460188,-111.9431181
Carnegiea,gigantea,1985-0254-01-6,2/26/20 13:52,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:52,10.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4601511,-111.9432687
Carnegiea,gigantea,1985-0254-01-9,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,5.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.46019,-111.9431123
Carnegiea,gigantea,1985-0498-01-1,2/26/20 13:30,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:30,10.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.462199,-111.9465094
Carnegiea,gigantea,1985-0633-01-6,2/26/20 13:54,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:54,6.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4599916,-111.9452501
Carnegiea,gigantea,1986-0158-01-10,2/26/20 13:53,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:53,16.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600101,-111.9427476
Carnegiea,gigantea,1986-0158-01-12,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,14.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4599188,-111.9427882
