Accession/Planting,Most Recent Inventory Date,Status,Inventory Note,Most Recent Measurement Date,Height,Height Unit,Measurement Note,Inventory Latitude,Inventory Longitude
2014-0873-01-9,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,2.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4600375,-111.9426157
2014-0874-01-1,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,2.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.460071,-111.9432846
2015-0151-01-1,2/26/2020 13:52,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:52,1.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4599091,-111.94302
2015-0151-01-11,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,2.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4601053,-111.9426047
2015-0151-01-12,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4599906,-111.9430205
2015-0151-01-13,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4598846,-111.9432381
2015-0151-01-14,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,0.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4594991,-111.9429792
2015-0151-01-15,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4594996,-111.9429809
2015-0151-01-16,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4587823,-111.9424668
2015-0151-01-17,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,1.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4583679,-111.9429335
2015-0151-01-18,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,2.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4595652,-111.9435857
2015-0151-01-19,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.459898,-111.944363
2015-0151-01-2,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,0.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592614,-111.9444353
2015-0151-01-20,2/19/2020 0:00,Alive,Plant located during 2020 Saguaro Inventory with tag.  Was never mapped after it was found during 2015 Saguaro Inventory and subsequent inventories did not indicate its presence.  Mapped 2/2020,3/11/2015 0:00,31,inches,0 arms. 0 buds.,,
2015-0151-01-4,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,1.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592357,-111.9475925
2015-0151-01-5,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,2.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4596742,-111.9475215
2015-0151-01-6,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591596,-111.944394
2015-0151-01-7,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4586355,-111.9446826
2015-0151-01-8,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624866,-111.9478649
2015-0151-01-9,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,0.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4601549,-111.9430681
2015-0152-01-2,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,8.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4617054,-111.9454841
2015-0152-01-3,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,2.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4598777,-111.9432156
2015-0416-01-1,2/26/2020 13:47,Alive,"Extensive frost stress. Saguaro Inventory 2020, VN, 2/26/20",2/26/2020 13:47,0.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4585686,-111.9446064
2015-0429-01-1,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,15.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4597835,-111.9497624
2015-0623-01-1,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,17.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4602536,-111.9435527
2016-0042-01-1,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,1.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4581321,-111.943009
2016-0042-01-10,2/26/2020 13:44,Alive,"Lots of frost damage. Saguaro Inventory 2020, VN, 2/26/20",2/26/2020 13:44,3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4596408,-111.9445714
2016-0042-01-11,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4595972,-111.9450058
2016-0042-01-2,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,1.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4581317,-111.9430115
2016-0042-01-3,2/26/2020 13:24,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:24,0.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4580926,-111.9429347
2016-0042-01-5,2/26/2020 13:30,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:30,1.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4576044,-111.9433809
2016-0042-01-6,2/26/2020 13:30,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:30,1.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575374,-111.9435541
2016-0042-01-8,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590926,-111.9448213
2016-0042-01-9,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,1.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4597411,-111.9428364
2016-0072-01-1,2/26/2020 13:30,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:30,10.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622631,-111.9446877
2016-0473-01-1,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,17.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4614707,-111.9482695
2016-0473-01-2,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,9.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4614575,-111.9478281
2016-0473-01-3,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,8.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4615459,-111.9481118
2016-0473-01-4,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,15.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4615246,-111.9481874
2016-0474-01-1,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,2.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4602125,-111.9488514
2016-0474-01-2,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,2.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4601673,-111.9489574
2016-0474-01-3,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,2.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4601602,-111.9490218
2016-0474-01-4,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,2.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4614773,-111.9482133
2016-0474-01-5,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,2.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.461487,-111.9477833
2017-0098-01-1,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,4.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4597023,-111.9428487
2017-0098-01-2,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,4.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4597579,-111.949646
2017-0099-01-1,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4616069,-111.9468684
2017-0099-01-10,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575279,-111.9427921
2017-0099-01-11,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4574336,-111.9428341
2017-0099-01-12,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.457299,-111.942815
2017-0099-01-13,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,1.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4572835,-111.9424424
2017-0099-01-14,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4576047,-111.9430513
2017-0099-01-15,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,1.25,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4574795,-111.9469938
2017-0099-01-16,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4611381,-111.9485424
2017-0099-01-17,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,1.33,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4586602,-111.9487529
2017-0099-01-18,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,1.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458659,-111.948756
2017-0099-01-19,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.88,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4582726,-111.9488169
2017-0099-01-2,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.52,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4609222,-111.9438443
2017-0099-01-3,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4595683,-111.9429663
2017-0099-01-4,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4594944,-111.9449547
2017-0099-01-5,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,1.56,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575715,-111.9463854
2017-0099-01-6,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4594578,-111.9448544
2017-0099-01-7,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4573103,-111.9437698
2017-0099-01-8,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4579347,-111.9422194
2017-0099-01-9,2/26/2020 13:44,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:44,1.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4576073,-111.943052
2017-0114-01-1,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,6.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4613847,-111.9461001
2017-0569-01-1,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621766,-111.9467159
2017-0569-01-2,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621948,-111.9467267
2017-0569-01-3,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622132,-111.9467129
2017-0569-01-4,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622286,-111.9466879
2017-0569-01-5,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622085,-111.9466562
2018-0026-01-1,2/26/2020 13:45,Alive,"Extensive, but healed damage to apical meristem. Saguaro Inventory 2020, VN, 2/26/20",2/26/2020 13:45,1.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4648078,-111.9425738
2018-0026-01-10,2/26/2020 13:45,Alive,"Rickety and unstable. Saguaro Inventory 2020, VN, 2/26/20",2/26/2020 13:45,1.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.461225,-111.9473577
2018-0026-01-2,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4595931,-111.9428801
2018-0026-01-3,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4611401,-111.9441476
2018-0026-01-4,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4611403,-111.9441506
2018-0026-01-6,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4620174,-111.9470451
2018-0026-01-7,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4620185,-111.9470424
2018-0026-01-8,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4620183,-111.9470402
2018-0026-01-9,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,1.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4618781,-111.9470202
2018-0040-01-1,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,3.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4612613,-111.9451022
2018-0040-01-2,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,4.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4612602,-111.9451165
2018-0040-01-3,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,9.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4612233,-111.9447375
2018-0054-01-1,2/26/2020 13:44,Alive,"Recent frost damage. Saguaro Inventory 2020, VN, 2/26/20",2/26/2020 13:44,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4588829,-111.9448354
2018-0054-01-2,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,0.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4585043,-111.9448692
2018-0098-10-1,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,0.56,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4604341,-111.9438618
2018-0110-01-1,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.460906,-111.9483692
2018-0110-01-10,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4578162,-111.9426573
2018-0110-01-11,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4572876,-111.9425531
2018-0110-01-12,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,0.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4593569,-111.9445953
2018-0110-01-13,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,0.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4594051,-111.9446486
2018-0110-01-14,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591527,-111.9449942
2018-0110-01-15,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.58,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4579243,-111.9479485
2018-0110-01-2,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4609071,-111.9483719
2018-0110-01-3,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4620188,-111.9470392
2018-0110-01-6,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4602215,-111.9481787
2018-0110-01-7,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,1.21,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4585122,-111.947104
2018-0110-01-8,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,0.79,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4582874,-111.9474411
2018-0110-01-9,2/26/2020 13:45,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:45,1.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4577798,-111.9471275
2018-0406-01-1,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,9.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.460714,-111.9486871
2018-0406-01-10,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,14.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4607258,-111.9486555
2018-0406-01-11,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,15.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621181,-111.9470038
2018-0406-01-2,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,10.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626872,-111.9464755
2018-0406-01-3,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,3.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626315,-111.9465269
2018-0406-01-4,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,2.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626288,-111.9465156
2018-0406-01-5,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,9.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626569,-111.9465521
2018-0406-01-6,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,7.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626421,-111.9464731
2018-0406-01-7,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,10.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624928,-111.946928
2018-0406-01-8,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,12.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624416,-111.9469867
2018-0406-01-9,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,6.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626472,-111.9464899
2018-0582-01-1,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,5.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621812,-111.9446106
2018-0582-01-2,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,6.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621753,-111.9446164
2018-0582-01-3,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,6.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621802,-111.9445888
